id,weight:float,answer:direction,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
178,1,up,14/6,0/0/1,14 6 15 12,10,14/6 14/7 14/8 14/9 14/10 15/10 16/10 17/10 18/10 19/10 20/10,9/16 10/16 11/16 12/16 13/16 14/16,800,16/1,False
179,1,up,14/5,0/0/1,14 5 15 13,10,14/5 14/6 14/7 14/8 14/9 14/10 15/10 16/10 17/10 18/10 19/10,9/15 9/16 10/16 11/16 12/16 13/16,800,16/1,True
180,1,up,14/4,0/0/1,14 4 15 14,10,14/4 14/5 14/6 14/7 14/8 14/9 14/10 15/10 16/10 17/10 18/10,9/14 9/15 9/16 10/16 11/16 12/16,800,16/1,True
181,1,up,14/3,0/0/1,14 3 15 15,10,14/3 14/4 14/5 14/6 14/7 14/8 14/9 14/10 15/10 16/10 17/10,9/13 9/14 9/15 9/16 10/16 11/16,800,16/1,True
182,1,up,14/2,0/0/1,14 2 15 16,10,14/2 14/3 14/4 14/5 14/6 14/7 14/8 14/9 14/10 15/10 16/10,9/12 9/13 9/14 9/15 9/16 10/16,800,16/1,True
183,1,right,14/1,0/0/1,14 1 15 17,10,14/1 14/2 14/3 14/4 14/5 14/6 14/7 14/8 14/9 14/10 15/10,9/11 9/12 9/13 9/14 9/15 9/16,800,16/1,True
184,1,right,15/1,1/0/0,15 1 14 17,10,15/1 14/1 14/2 14/3 14/4 14/5 14/6 14/7 14/8 14/9 14/10,9/10 9/11 9/12 9/13 9/14 9/15,800,16/1,False
185,1,right,16/1,1/0/0,16 1 13 17,10,16/1 15/1 14/1 14/2 14/3 14/4 14/5 14/6 14/7 14/8,9/9 9/10 9/11 9/12 9/13 9/14,900,2/9,False
186,1,right,17/1,1/0/0,17 1 12 17,10,17/1 16/1 15/1 14/1 14/2 14/3 14/4 14/5 14/6 14/7 14/8 14/9,9/8 9/9 9/10 9/11 9/12 9/13,900,2/9,False
187,1,down,18/1,1/0/0,18 1 11 17,10,18/1 17/1 16/1 15/1 14/1 14/2 14/3 14/4 14/5 14/6 14/7 14/8,9/7 9/8 9/9 9/10 9/11 9/12,900,2/9,False
188,1,down,18/2,0/0/-1,18 2 11 16,10,18/2 18/1 17/1 16/1 15/1 14/1 14/2 14/3 14/4 14/5 14/6 14/7,9/6 9/7 9/8 9/9 9/10 9/11,900,2/9,False
189,1,down,18/3,0/0/-1,18 3 11 15,10,18/3 18/2 18/1 17/1 16/1 15/1 14/1 14/2 14/3 14/4 14/5 14/6,9/5 9/6 9/7 9/8 9/9 9/10,900,2/9,False
190,1,down,18/4,0/0/-1,18 4 11 14,10,18/4 18/3 18/2 18/1 17/1 16/1 15/1 14/1 14/2 14/3 14/4 14/5,9/4 9/5 9/6 9/7 9/8 9/9,900,2/9,False
191,1,down,18/5,0/0/-1,18 5 11 13,10,18/5 18/4 18/3 18/2 18/1 17/1 16/1 15/1 14/1 14/2 14/3 14/4,9/3 9/4 9/5 9/6 9/7 9/8,900,2/9,False
192,1,down,18/6,0/0/-1,18 6 11 12,10,18/6 18/5 18/4 18/3 18/2 18/1 17/1 16/1 15/1 14/1 14/2 14/3,10/3 9/3 9/4 9/5 9/6 9/7,900,2/9,False
193,1,left,18/7,0/0/-1,18 7 11 11,10,18/7 18/6 18/5 18/4 18/3 18/2 18/1 17/1 16/1 15/1 14/1 14/2,11/3 10/3 9/3 9/4 9/5 9/6,900,2/9,False
194,1,left,17/7,-1/0/0,17 7 12 11,10,17/7 18/7 18/6 18/5 18/4 18/3 18/2 18/1 17/1 16/1 15/1 14/1,12/3 11/3 10/3 9/3 9/4 9/5,900,2/9,False
195,1,left,16/7,-1/0/0,16 7 13 11,10,16/7 17/7 18/7 18/6 18/5 18/4 18/3 18/2 18/1 17/1 16/1 15/1,13/3 12/3 11/3 10/3 9/3 9/4,900,2/9,False
196,1,left,15/7,-1/0/0,15 7 14 11,10,15/7 16/7 17/7 18/7 18/6 18/5 18/4 18/3 18/2 18/1 17/1 16/1,14/3 13/3 12/3 11/3 10/3 9/3,900,2/9,False
197,1,left,14/7,-1/0/0,14 7 15 11,10,14/7 15/7 16/7 17/7 18/7 18/6 18/5 18/4 18/3 18/2 18/1 17/1,15/3 14/3 13/3 12/3 11/3 10/3,900,2/9,False
198,1,left,13/7,-1/0/0,13 7 16 11,10,13/7 14/7 15/7 16/7 17/7 18/7 18/6 18/5 18/4 18/3 18/2 18/1,16/3 15/3 14/3 13/3 12/3 11/3,900,2/9,False
199,1,left,12/7,-1/0/0,12 7 17 11,10,12/7 13/7 14/7 15/7 16/7 17/7 18/7 18/6 18/5 18/4 18/3 18/2,17/3 16/3 15/3 14/3 13/3 12/3,900,2/9,False
200,1,left,11/7,-1/0/0,11 7 18 11,10,26/9 27/9 28/9,3/9 2/9 1/9,900,27/1,False
201,1,left,25/9,-1/0/0,25 9 4 9,10,25/9 26/9 27/9,4/9 3/9 2/9,900,27/1,False
202,1,left,24/9,-1/0/0,24 9 5 9,10,24/9 25/9 26/9,5/9 4/9 3/9,900,27/1,False
203,1,left,23/9,-1/0/0,23 9 6 9,10,23/9 24/9 25/9,6/9 5/9 4/9,900,27/1,False
204,1,left,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 24/9,7/9 6/9 5/9,900,27/1,False
205,1,up,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9,8/9 7/9 6/9,900,27/1,False
206,1,up,21/8,0/0/1,21 8 8 10,10,21/8 21/9 22/9,9/9 8/9 7/9,900,27/1,False
207,1,up,21/7,0/0/1,21 7 8 11,10,21/7 21/8 21/9,10/9 9/9 8/9,900,27/1,False
208,1,up,21/6,0/0/1,21 6 8 12,10,21/6 21/7 21/8,11/9 10/9 9/9,900,27/1,False
209,1,up,21/5,0/0/1,21 5 8 13,10,21/5 21/6 21/7,12/9 11/9 10/9,900,27/1,True
210,1,up,21/4,0/0/1,21 4 8 14,10,21/4 21/5 21/6,13/9 12/9 11/9,900,27/1,True
211,1,up,21/3,0/0/1,21 3 8 15,10,21/3 21/4 21/5,14/9 13/9 12/9,900,27/1,True
212,1,up,21/2,0/0/1,21 2 8 16,10,21/2 21/3 21/4,15/9 14/9 13/9,900,27/1,True
213,1,right,21/1,0/0/1,21 1 8 17,10,21/1 21/2 21/3,16/9 15/9 14/9,900,27/1,True
214,1,right,22/1,1/0/0,22 1 7 17,10,22/1 21/1 21/2,17/9 16/9 15/9,900,27/1,False
215,1,right,23/1,1/0/0,23 1 6 17,10,23/1 22/1 21/1,18/9 17/9 16/9,900,27/1,False
216,1,right,24/1,1/0/0,24 1 5 17,10,24/1 23/1 22/1,19/9 18/9 17/9,900,27/1,False
217,1,right,25/1,1/0/0,25 1 4 17,10,25/1 24/1 23/1,20/9 19/9 18/9,900,27/1,True
218,1,right,26/1,1/0/0,26 1 3 17,10,26/1 25/1 24/1,21/9 20/9 19/9,900,27/1,True
219,1,down,27/1,1/0/0,27 1 2 17,10,27/1 26/1,22/9 21/9 20/9,1000,19/17,True
220,1,down,27/2,0/0/-1,27 2 2 16,10,27/2 27/1 26/1 25/1,23/9 22/9 21/9,1000,19/17,False
221,1,left,27/3,0/0/-1,27 3 2 15,10,27/3 27/2 27/1 26/1,24/9 23/9 22/9,1000,19/17,False
222,1,left,26/3,-1/0/0,26 3 3 15,10,26/3 27/3 27/2 27/1,25/9 24/9 23/9,1000,19/17,False
223,1,left,25/3,-1/0/0,25 3 4 15,10,25/3 26/3 27/3 27/2,25/10 25/9 24/9,1000,19/17,False
224,1,left,24/3,-1/0/0,24 3 5 15,10,24/3 25/3 26/3 27/3,25/11 25/10 25/9,1000,19/17,False
225,1,left,23/3,-1/0/0,23 3 6 15,10,23/3 24/3 25/3 26/3,25/12 25/11 25/10,1000,19/17,False
226,1,left,22/3,-1/0/0,22 3 7 15,10,22/3 23/3 24/3 25/3,25/13 25/12 25/11,1000,19/17,False
227,1,left,21/3,-1/0/0,21 3 8 15,10,21/3 22/3 23/3 24/3,25/14 25/13 25/12,1000,19/17,False
228,1,left,20/3,-1/0/0,20 3 9 15,10,20/3 21/3 22/3 23/3,25/15 25/14 25/13,1000,19/17,False
229,1,left,19/3,-1/0/0,19 3 10 15,10,19/3 20/3 21/3 22/3,25/16 25/15 25/14,1000,19/17,False
230,1,left,18/3,-1/0/0,18 3 11 15,10,18/3 19/3 20/3 21/3,25/17 25/16 25/15,1000,19/17,False
231,1,left,17/3,-1/0/0,17 3 12 15,10,17/3 18/3 19/3 20/3,24/17 25/17 25/16,1000,19/17,False
232,1,left,16/3,-1/0/0,16 3 13 15,10,16/3 17/3 18/3 19/3,23/17 24/17 25/17,1000,19/17,False
233,1,left,15/3,-1/0/0,15 3 14 15,10,15/3 16/3 17/3 18/3,22/17 23/17 24/17,1000,19/17,False
234,1,left,14/3,-1/0/0,14 3 15 15,10,14/3 15/3 16/3 17/3,21/17 22/17 23/17,1000,19/17,False
235,1,left,13/3,-1/0/0,13 3 16 15,10,13/3 14/3 15/3 16/3,20/17 21/17 22/17,1000,19/17,False
236,1,left,12/3,-1/0/0,12 3 17 15,10,12/3 13/3 14/3 15/3,19/17 20/17,1000,27/13,False
237,1,left,11/3,-1/0/0,11 3 18 15,10,11/3 12/3 13/3 14/3,18/17 19/17 20/17 21/17,1000,27/13,False
238,1,up,10/3,-1/0/0,10 3 19 15,10,10/3 11/3 12/3 13/3,17/17 18/17 19/17 20/17,1000,27/13,False
239,1,right,10/2,0/0/1,10 2 19 16,10,10/2 10/3 11/3 12/3,16/17 17/17 18/17 19/17,1000,27/13,True
240,1,right,11/2,1/0/0,11 2 18 16,10,11/2 10/2 10/3 11/3,15/17 16/17 17/17 18/17,1000,27/13,False
241,1,right,12/2,1/0/0,12 2 17 16,10,12/2 11/2 10/2 10/3,14/17 15/17 16/17 17/17,1000,27/13,False
242,1,right,13/2,1/0/0,13 2 16 16,10,13/2 12/2 11/2 10/2,13/17 14/17 15/17 16/17,1000,27/13,False
243,1,right,14/2,1/0/0,14 2 15 16,10,14/2 13/2 12/2 11/2,12/17 13/17 14/17 15/17,1000,27/13,False
244,1,right,15/2,1/0/0,15 2 14 16,10,15/2 14/2 13/2 12/2,12/16 12/17 13/17 14/17,1000,27/13,False
245,1,right,16/2,1/0/0,16 2 13 16,10,16/2 15/2 14/2 13/2,12/15 12/16 12/17 13/17,1000,27/13,False
246,1,right,17/2,1/0/0,17 2 12 16,10,17/2 16/2 15/2 14/2,12/14 12/15 12/16 12/17,1000,27/13,False
247,1,right,18/2,1/0/0,18 2 11 16,10,18/2 17/2 16/2 15/2,12/13 12/14 12/15 12/16,1000,27/13,False
248,1,right,19/2,1/0/0,19 2 10 16,10,19/2 18/2 17/2 16/2,12/12 12/13 12/14 12/15,1000,27/13,False
249,1,right,20/2,1/0/0,20 2 9 16,10,20/2 19/2 18/2 17/2,12/11 12/12 12/13 12/14,1000,27/13,False
250,1,right,21/2,1/0/0,21 2 8 16,10,21/2 20/2 19/2 18/2,12/10 12/11 12/12 12/13,1000,27/13,False
251,1,right,22/2,1/0/0,22 2 7 16,10,22/2 21/2 20/2 19/2,12/9 12/10 12/11 12/12,1000,27/13,False
252,1,right,23/2,1/0/0,23 2 6 16,10,23/2 22/2 21/2 20/2,12/8 12/9 12/10 12/11,1000,27/13,False
253,1,right,24/2,1/0/0,24 2 5 16,10,24/2 23/2 22/2 21/2,12/7 12/8 12/9 12/10,1000,27/13,False
254,1,right,25/2,1/0/0,25 2 4 16,10,25/2 24/2 23/2 22/2,12/6 12/7 12/8 12/9,1000,27/13,True
255,1,right,26/2,1/0/0,26 2 3 16,10,26/2 25/2 24/2 23/2,12/5 12/6 12/7 12/8,1000,27/13,True
256,1,down,27/2,1/0/0,27 2 2 16,10,27/2 26/2 25/2 24/2,11/5 12/5 12/6 12/7,1000,27/13,True
257,1,down,27/3,0/0/-1,27 3 2 15,10,27/3 27/2 26/2 25/2,10/5 11/5 12/5 12/6,1000,27/13,False
258,1,down,27/4,0/0/-1,27 4 2 14,10,27/4 27/3 27/2 26/2,9/5 10/5 11/5 12/5,1000,27/13,False
259,1,down,27/5,0/0/-1,27 5 2 13,10,27/5 27/4 27/3 27/2,8/5 9/5 10/5 11/5,1000,27/13,False
260,1,down,27/6,0/0/-1,27 6 2 12,10,27/6 27/5 27/4 27/3,7/5 8/5 9/5 10/5,1000,27/13,False
261,1,down,27/7,0/0/-1,27 7 2 11,10,27/7 27/6 27/5 27/4,6/5 7/5 8/5 9/5,1000,27/13,False
262,1,down,27/8,0/0/-1,27 8 2 10,10,27/8 27/7 27/6 27/5,5/5 6/5 7/5 8/5,1000,27/13,False
263,1,down,27/9,0/0/-1,27 9 2 9,10,27/9 27/8 27/7 27/6,4/5 5/5 6/5 7/5,1000,27/13,False
264,1,down,27/10,0/0/-1,27 10 2 8,10,27/10 27/9 27/8 27/7,3/5 4/5 5/5 6/5,1000,27/13,False
265,1,down,27/11,0/0/-1,27 11 2 7,10,27/11 27/10 27/9 27/8,3/6 3/5 4/5 5/5,1000,27/13,False
266,1,down,27/12,0/0/-1,27 12 2 6,10,27/12 27/11 27/10 27/9,3/7 3/6 3/5 4/5,1000,27/13,False
267,1,down,27/13,0/0/-1,27 13 2 5,10,27/13 27/12 27/11,3/8 3/7 3/6 3/5,1100,28/7,True
268,1,down,27/14,0/0/-1,27 14 2 4,10,27/14 27/13 27/12 27/11 27/10,3/9 3/8 3/7 3/6,1100,28/7,True
269,1,down,27/15,0/0/-1,27 15 2 3,10,27/15 27/14 27/13 27/12 27/11,3/10 3/9 3/8 3/7,1100,28/7,True
270,1,right,27/16,0/0/-1,27 16 2 2,10,27/16 27/15 27/14 27/13 27/12,3/11 3/10 3/9 3/8,1100,28/7,True
271,1,up,28/16,1/0/0,28 16 1 2,10,28/16 27/16 27/15 27/14 27/13,3/12 3/11 3/10 3/9,1100,28/7,True
272,1,up,28/15,0/0/1,28 15 1 3,10,28/15 28/16 27/16 27/15 27/14,3/13 3/12 3/11 3/10,1100,28/7,False
273,1,up,28/14,0/0/1,28 14 1 4,10,28/14 28/15 28/16 27/16 27/15,3/14 3/13 3/12 3/11,1100,28/7,False
274,1,up,28/13,0/0/1,28 13 1 5,10,28/13 28/14 28/15 28/16 27/16,4/14 3/14 3/13 3/12,1100,28/7,False
275,1,up,28/12,0/0/1,28 12 1 6,10,28/12 28/13 28/14 28/15 28/16,5/14 4/14 3/14 3/13,1100,28/7,False
276,1,up,28/11,0/0/1,28 11 1 7,10,28/11 28/12 28/13 28/14 28/15,6/14 5/14 4/14 3/14,1100,28/7,False
277,1,up,28/10,0/0/1,28 10 1 8,10,28/10 28/11 28/12 28/13 28/14,7/14 6/14 5/14 4/14,1100,28/7,False
278,1,up,28/9,0/0/1,28 9 1 9,10,28/9 28/10 28/11 28/12 28/13,8/14 7/14 6/14 5/14,1100,28/7,False
279,1,up,28/8,0/0/1,28 8 1 10,10,28/8 28/9 28/10 28/11 28/12,9/14 8/14 7/14 6/14,1100,28/7,False
280,1,up,28/7,0/0/1,28 7 1 11,10,28/7 28/8 28/9 28/10,10/14 9/14 8/14 7/14,1200,20/15,False
281,1,up,28/6,0/0/1,28 6 1 12,10,28/6 28/7 28/8 28/9 28/10 28/11,11/14 10/14 9/14 8/14,1200,20/15,False
282,1,left,28/5,0/0/1,28 5 1 13,10,28/5 28/6 28/7 28/8 28/9 28/10,12/14 11/14 10/14 9/14,1200,20/15,True
283,1,left,27/5,-1/0/0,27 5 2 13,10,27/5 28/5 28/6 28/7 28/8 28/9,13/14 12/14 11/14 10/14,1200,20/15,False
284,1,left,26/5,-1/0/0,26 5 3 13,10,26/5 27/5 28/5 28/6 28/7 28/8,14/14 13/14 12/14 11/14,1200,20/15,False
285,1,left,25/5,-1/0/0,25 5 4 13,10,25/5 26/5 27/5 28/5 28/6 28/7,15/14 14/14 13/14 12/14,1200,20/15,False
286,1,left,24/5,-1/0/0,24 5 5 13,10,24/5 25/5 26/5 27/5 28/5 28/6,16/14 15/14 14/14 13/14,1200,20/15,False
287,1,left,23/5,-1/0/0,23 5 6 13,10,23/5 24/5 25/5 26/5 27/5 28/5,17/14 16/14 15/14 14/14,1200,20/15,False
288,1,left,22/5,-1/0/0,22 5 7 13,10,22/5 23/5 24/5 25/5 26/5 27/5,18/14 17/14 16/14 15/14,1200,20/15,False
289,1,left,21/5,-1/0/0,21 5 8 13,10,21/5 22/5 23/5 24/5 25/5 26/5,19/14 18/14 17/14 16/14,1200,20/15,False
290,1,left,20/5,-1/0/0,20 5 9 13,10,20/5 21/5 22/5 23/5 24/5 25/5,20/14 19/14 18/14 17/14,1200,20/15,False
291,1,left,19/5,-1/0/0,19 5 10 13,10,19/5 20/5 21/5 22/5 23/5 24/5,20/15 20/14 19/14,1200,22/4,False
292,1,left,18/5,-1/0/0,18 5 11 13,10,18/5 19/5 20/5 21/5 22/5 23/5,20/16 20/15 20/14 19/14 18/14,1200,22/4,False
293,1,left,17/5,-1/0/0,17 5 12 13,10,17/5 18/5 19/5 20/5 21/5 22/5,19/16 20/16 20/15 20/14 19/14,1200,22/4,False
294,1,up,16/5,-1/0/0,16 5 13 13,10,16/5 17/5 18/5 19/5 20/5 21/5,18/16 19/16 20/16 20/15 20/14,1200,22/4,False
295,1,up,16/4,0/0/1,16 4 13 14,10,16/4 16/5 17/5 18/5 19/5 20/5,17/16 18/16 19/16 20/16 20/15,1200,22/4,True
296,1,right,16/3,0/0/1,16 3 13 15,10,16/3 16/4 16/5 17/5 18/5 19/5,16/16 17/16 18/16 19/16 20/16,1200,22/4,True
297,1,right,17/3,1/0/0,17 3 12 15,10,17/3 16/3 16/4 16/5 17/5 18/5,15/16 16/16 17/16 18/16 19/16,1200,22/4,False
298,1,right,18/3,1/0/0,18 3 11 15,10,18/3 17/3 16/3 16/4 16/5 17/5,14/16 15/16 16/16 17/16 18/16,1200,22/4,False
299,1,right,19/3,1/0/0,19 3 10 15,10,19/3 18/3 17/3 16/3 16/4 16/5,13/16 14/16 15/16 16/16 17/16,1200,22/4,False
300,1,right,20/3,1/0/0,20 3 9 15,10,20/3 19/3 18/3 17/3 16/3 16/4,12/16 13/16 14/16 15/16 16/16,1200,22/4,False
301,1,right,21/3,1/0/0,21 3 8 15,10,21/3 20/3 19/3 18/3 17/3 16/3,11/16 12/16 13/16 14/16 15/16,1200,22/4,False
302,1,down,22/3,1/0/0,22 3 7 15,10,22/3 21/3 20/3 19/3 18/3 17/3,10/16 11/16 12/16 13/16 14/16,1200,22/4,False
303,1,down,22/4,0/0/-1,22 4 7 14,10,22/4 22/3 21/3 20/3 19/3,9/16 10/16 11/16 12/16 13/16,1300,5/16,False
304,1,down,22/5,0/0/-1,22 5 7 13,10,22/5 22/4 22/3 21/3 20/3 19/3 18/3,8/16 9/16 10/16 11/16 12/16,1300,5/16,False
305,1,down,22/6,0/0/-1,22 6 7 12,10,22/6 22/5 22/4 22/3 21/3 20/3 19/3,7/16 8/16 9/16 10/16 11/16,1300,5/16,False
306,1,down,22/7,0/0/-1,22 7 7 11,10,22/7 22/6 22/5 22/4 22/3 21/3 20/3,6/16 7/16 8/16 9/16 10/16,1300,5/16,False
307,1,down,22/8,0/0/-1,22 8 7 10,10,22/8 22/7 22/6 22/5 22/4 22/3 21/3,5/16 6/16 7/16 8/16,1300,26/9,False
308,1,down,22/9,0/0/-1,22 9 7 9,10,22/9 22/8 22/7 22/6 22/5 22/4 22/3,5/15 5/16 6/16 7/16 8/16 9/16,1300,26/9,False
309,1,down,22/10,0/0/-1,22 10 7 8,10,22/10 22/9 22/8 22/7 22/6 22/5 22/4,5/14 5/15 5/16 6/16 7/16 8/16,1300,26/9,False
310,1,down,22/11,0/0/-1,22 11 7 7,10,22/11 22/10 22/9 22/8 22/7 22/6 22/5,6/14 5/14 5/15 5/16 6/16 7/16,1300,26/9,False
311,1,right,22/12,0/0/-1,22 12 7 6,10,22/12 22/11 22/10 22/9 22/8 22/7 22/6,7/14 6/14 5/14 5/15 5/16 6/16,1300,26/9,False
312,1,right,23/12,1/0/0,23 12 6 6,10,23/12 22/12 22/11 22/10 22/9 22/8 22/7,8/14 7/14 6/14 5/14 5/15 5/16,1300,26/9,False
313,1,right,24/12,1/0/0,24 12 5 6,10,24/12 23/12 22/12 22/11 22/10 22/9 22/8,9/14 8/14 7/14 6/14 5/14 5/15,1300,26/9,False
314,1,right,25/12,1/0/0,25 12 4 6,10,25/12 24/12 23/12 22/12 22/11 22/10 22/9,10/14 9/14 8/14 7/14 6/14 5/14,1300,26/9,True
315,1,up,26/12,1/0/0,26 12 3 6,10,26/12 25/12 24/12 23/12 22/12 22/11 22/10,11/14 10/14 9/14 8/14 7/14 6/14,1300,26/9,True
316,1,up,26/11,0/0/1,26 11 3 7,10,26/11 26/12 25/12 24/12 23/12 22/12 22/11,12/14 11/14 10/14 9/14 8/14 7/14,1300,26/9,False
317,1,up,26/10,0/0/1,26 10 3 8,10,26/10 26/11 26/12 25/12 24/12 23/12 22/12,13/14 12/14 11/14 10/14 9/14 8/14,1300,26/9,False
318,1,up,26/9,0/0/1,26 9 3 9,10,26/9 26/10 26/11 26/12 25/12 24/12,14/14 13/14 12/14 11/14 10/14 9/14,1400,2/4,False
319,1,up,26/8,0/0/1,26 8 3 10,10,26/8 26/9 26/10 26/11 26/12 25/12 24/12 23/12,15/14 14/14 13/14 12/14 11/14 10/14,1400,2/4,False
320,1,up,26/7,0/0/1,26 7 3 11,10,26/7 26/8 26/9 26/10 26/11 26/12 25/12 24/12,16/14 15/14 14/14 13/14 12/14 11/14,1400,2/4,False
321,1,left,26/6,0/0/1,26 6 3 12,10,26/6 26/7 26/8 26/9 26/10 26/11 26/12 25/12,17/14 16/14 15/14 14/14 13/14 12/14,1400,2/4,False
322,1,left,25/6,-1/0/0,25 6 4 12,10,25/6 26/6 26/7 26/8 26/9 26/10 26/11 26/12,18/14 17/14 16/14 15/14 14/14 13/14,1400,2/4,False
323,1,left,24/6,-1/0/0,24 6 5 12,10,24/6 25/6 26/6 26/7 26/8 26/9 26/10 26/11,19/14 18/14 17/14 16/14 15/14 14/14,1400,2/4,False
324,1,left,23/6,-1/0/0,23 6 6 12,10,23/6 24/6 25/6 26/6 26/7 26/8 26/9 26/10,20/14 19/14 18/14 17/14 16/14 15/14,1400,2/4,False
325,1,left,22/6,-1/0/0,22 6 7 12,10,22/6 23/6 24/6 25/6 26/6 26/7 26/8 26/9,21/14 20/14 19/14 18/14 17/14 16/14,1400,2/4,False
326,1,left,21/6,-1/0/0,21 6 8 12,10,21/6 22/6 23/6 24/6 25/6 26/6 26/7 26/8,22/14 21/14 20/14 19/14 18/14 17/14,1400,2/4,False
327,1,left,20/6,-1/0/0,20 6 9 12,10,20/6 21/6 22/6 23/6 24/6 25/6 26/6 26/7,23/14 22/14 21/14 20/14 19/14 18/14,1400,2/4,False
328,1,left,19/6,-1/0/0,19 6 10 12,10,19/6 20/6 21/6 22/6 23/6 24/6 25/6 26/6,24/14 23/14 22/14 21/14 20/14 19/14,1400,2/4,False
329,1,left,18/6,-1/0/0,18 6 11 12,10,18/6 19/6 20/6 21/6 22/6 23/6 24/6 25/6,25/14 24/14 23/14 22/14 21/14 20/14,1400,2/4,False
330,1,left,17/6,-1/0/0,17 6 12 12,10,17/6 18/6 19/6 20/6 21/6 22/6 23/6 24/6,25/13 25/14 24/14 23/14 22/14 21/14,1400,2/4,False
331,1,left,16/6,-1/0/0,16 6 13 12,10,16/6 17/6 18/6 19/6 20/6 21/6 22/6 23/6,25/12 25/13 25/14 24/14 23/14 22/14,1400,2/4,False
332,1,left,15/6,-1/0/0,15 6 14 12,10,15/6 16/6 17/6 18/6 19/6 20/6 21/6 22/6,25/11 25/12 25/13 25/14 24/14 23/14,1400,2/4,False
333,1,left,14/6,-1/0/0,14 6 15 12,10,14/6 15/6 16/6 17/6 18/6 19/6 20/6 21/6,25/10 25/11 25/12 25/13 25/14 24/14,1400,2/4,False
334,1,up,13/6,-1/0/0,13 6 16 12,10,13/6 14/6 15/6 16/6 17/6 18/6 19/6 20/6,25/9 25/10 25/11 25/12 25/13 25/14,1400,2/4,False
335,1,up,13/5,0/0/1,13 5 16 13,10,13/5 13/6 14/6 15/6 16/6 17/6 18/6 19/6,25/8 25/9 25/10 25/11 25/12 25/13,1400,2/4,True
336,1,left,13/4,0/0/1,13 4 16 14,10,13/4 13/5 13/6 14/6 15/6 16/6 17/6 18/6,25/7 25/8 25/9 25/10 25/11 25/12,1400,2/4,True
337,1,left,12/4,-1/0/0,12 4 17 14,10,12/4 13/4 13/5 13/6 14/6 15/6 16/6 17/6,25/6 25/7 25/8 25/9 25/10 25/11,1400,2/4,False
338,1,left,11/4,-1/0/0,11 4 18 14,10,11/4 12/4 13/4 13/5 13/6 14/6 15/6 16/6,25/5 25/6 25/7 25/8 25/9 25/10,1400,2/4,False
339,1,left,10/4,-1/0/0,10 4 19 14,10,10/4 11/4 12/4 13/4 13/5 13/6 14/6 15/6,25/4 25/5 25/6 25/7 25/8 25/9,1400,2/4,False
340,1,left,9/4,-1/0/0,9 4 20 14,10,9/4 10/4 11/4 12/4 13/4 13/5 13/6 14/6,25/3 25/4 25/5 25/6 25/7 25/8,1400,2/4,False
341,1,left,8/4,-1/0/0,8 4 21 14,10,8/4 9/4 10/4 11/4 12/4 13/4 13/5 13/6,24/3 25/3 25/4 25/5 25/6 25/7,1400,2/4,False
342,1,left,7/4,-1/0/0,7 4 22 14,10,7/4 8/4 9/4 10/4 11/4 12/4 13/4 13/5,23/3 24/3 25/3 25/4 25/5 25/6,1400,2/4,False
343,1,left,6/4,-1/0/0,6 4 23 14,10,6/4 7/4 8/4 9/4 10/4 11/4 12/4 13/4,22/3 23/3 24/3 25/3 25/4 25/5,1400,2/4,False
344,1,left,5/4,-1/0/0,5 4 24 14,10,5/4 6/4 7/4 8/4 9/4 10/4 11/4 12/4,21/3 22/3 23/3 24/3 25/3 25/4,1400,2/4,False
345,1,left,4/4,-1/0/0,4 4 25 14,10,4/4 5/4 6/4 7/4 8/4 9/4 10/4 11/4,20/3 21/3 22/3 23/3 24/3 25/3,1400,2/4,True
346,1,left,3/4,-1/0/0,3 4 26 14,10,3/4 4/4 5/4 6/4 7/4 8/4 9/4 10/4,19/3 20/3 21/3 22/3 23/3 24/3,1400,2/4,True
347,1,down,2/4,-1/0/0,2 4 27 14,10,2/4 3/4 4/4 5/4 6/4 7/4 8/4,18/3 19/3 20/3 21/3 22/3 23/3,1500,11/2,True
348,1,down,2/5,0/0/-1,2 5 27 13,10,2/5 2/4 3/4 4/4 5/4 6/4 7/4 8/4 9/4,17/3 18/3 19/3 20/3 21/3 22/3,1500,11/2,False
349,1,down,2/6,0/0/-1,2 6 27 12,10,2/6 2/5 2/4 3/4 4/4 5/4 6/4 7/4 8/4,16/3 17/3 18/3 19/3 20/3 21/3,1500,11/2,False
350,1,down,2/7,0/0/-1,2 7 27 11,10,2/7 2/6 2/5 2/4 3/4 4/4 5/4 6/4 7/4,16/4 16/3 17/3 18/3 19/3 20/3,1500,11/2,False
351,1,down,2/8,0/0/-1,2 8 27 10,10,2/8 2/7 2/6 2/5 2/4 3/4 4/4 5/4 6/4,16/5 16/4 16/3 17/3 18/3 19/3,1500,11/2,False
352,1,down,2/9,0/0/-1,2 9 27 9,10,2/9 2/8 2/7 2/6 2/5 2/4 3/4 4/4 5/4,16/6 16/5 16/4 16/3 17/3 18/3,1500,11/2,False
353,1,down,2/10,0/0/-1,2 10 27 8,10,2/10 2/9 2/8 2/7 2/6 2/5 2/4 3/4 4/4,16/7 16/6 16/5 16/4 16/3 17/3,1500,11/2,False
